,0,1,2,3,4,5,cluster
0,1.6489028095134242,-0.9565220937645571,-0.37087146963466644,1.6327311116450491,0.44988453584550003,1.009999880403609,2
1,-2.1394525313298822,2.1665856547850764,-1.576370826999326,0.2922202288177114,-1.5001275017606044,-2.0946117580527934,0
2,-0.6675624655410155,-0.006574471122735681,1.0257041792971506,1.3582819742169698,0.3183352849834893,-0.07522932088277057,2
3,-0.3655121298219961,0.5902329683799111,-0.7586093192116146,0.8624452602497915,-0.8067942340974613,-0.5443206410786074,0
4,0.08985476723069552,0.04609344734163663,-0.23856919125003295,0.22632743963802274,0.14199080004796305,-0.02817736095630799,0
5,0.09478761882799103,0.02269913890292577,-0.19402997639094832,-0.39860982640752934,0.7423655787029442,-0.007759264566312041,1
6,-2.6017725542826744,0.8473504419333389,2.056796267765659,0.6418984847315395,1.577068203535268,-1.0328354795288228,1
7,-2.1646335108504307,1.9774418376876357,-1.1177251050776236,0.6146715650440555,-1.1015619100761012,-1.9374057679405832,0
8,1.4742723688489838,-0.9870156656452596,-0.03858316617074142,1.6143367948555132,1.291871125105019,1.0146991321473973,2
9,-1.6829287606922687,0.6376098461997334,1.1314164146091725,0.665238219476491,-0.4648862479349211,-0.7439169774434535,1
10,1.0980217760435051,-0.8951023056141482,0.32694181126795696,-1.2167750242894617,-0.8979817856846243,0.8912845497579178,2
11,1.2149910542175137,0.07302701436560743,-2.0025756307916325,-1.6739147667835659,1.0028420861960696,0.08518578631368912,2
12,-0.5856356017587034,0.6088264128845904,-0.4665482489719155,-1.8595131724771872,0.7186922515461345,-0.586717138473335,1
13,-1.6714147668236756,0.9577572918636647,0.4022218936815687,-0.0014995090131076749,0.5481034590635748,-1.0137711876786144,1
14,1.9197481275005117,-0.5927700449327713,-1.589790546207757,-1.7079026980715497,0.10216853495226359,0.7345898991741966,2
15,0.0010281976026966788,0.2440882030842184,-0.5442169922010917,-1.010990326661474,0.5986662795237784,-0.2066814940238506,0
16,-1.3290510082080211,1.651781223053209,-1.6592829893851715,0.9915801062215246,0.8341731917282457,-1.5603506558394344,0
17,-1.133832138691787,0.052814131161423306,1.5998811499853685,0.1360028177776168,0.3103599366920276,-0.18198262555931521,1
18,-3.4506144671999626,3.80949025881862,-3.2430139407876433,-1.2646333702286185,-1.0231199745961352,-3.6452763824824332,0
19,-0.38938111033215583,0.23070312325719694,0.07685342199335432,-0.06765440884591667,-1.6365070507195865,-0.24259474335005357,0
20,0.2260272803420491,0.09596586573714397,-0.5556925276525779,-0.435894101609833,1.0239834113313233,-0.05395033929338092,0
21,0.4471845004236188,0.07670525025765779,-0.8478360470117852,0.08607048215358325,-1.4011349561364785,-0.010863453708448656,1
22,-0.6155139001565337,-0.07190904477218757,1.0921241791678824,-1.3148315243378086,-0.9858628532827625,-0.013574220859933095,1
23,-1.6941792954533863,1.2101344471638489,-0.124386813325011,-0.6673264099574902,-0.0433695127437891,-1.2303553662513853,2
24,1.013629797486593,-0.827061609943465,0.303492748677034,0.16689454466171783,-2.5287226313657953,0.8234219212156748,0
25,-0.11318366244947953,0.8161090569129142,-1.6429554260615347,1.2091227493190453,-1.8420387354023389,-0.7051551842209457,2
26,-0.744451753984281,0.9227121384003529,-0.923840207533779,0.10855583909104267,0.6114633268568469,-0.8718822593646627,0
27,1.0845227095812286,-0.5134160117213478,-0.50118188926882,-0.021810886456114533,0.6375894183291977,0.5662634923543621,2
28,0.07927469948256083,-0.04795183268632998,-0.013462114886773624,1.0229740571842483,-0.6832120542489535,0.05022277828585503,0
29,-1.0575665020661316,1.0107367679746928,-0.6452950862456905,-0.8327827817149321,0.6025188454081981,-0.9843603212155595,0
30,-1.1169367142243685,1.4576368672237519,-1.5489265911255328,1.2108492848066466,-0.9201046935247295,-1.3701864617160413,0
31,-1.059148558881186,1.4488212602643615,-1.6168533676794719,1.0158911233389971,0.41450381597652736,-1.3557228674000872,0
32,0.4591814086577026,-0.41858202799154526,0.23512182612889343,0.17480209897221985,-2.252680866568034,0.41022525158304957,0
33,-0.2540411645754459,0.5408978339619045,-0.8177604116491383,1.0777120680439147,0.8454964991424648,-0.4890289160068002,0
34,-1.4102653143279826,0.5124716087344944,0.9966500892537198,0.8764113044156878,-0.06945673839457449,-0.6048901694121501,1
35,1.3784731210390428,-0.89262788690921,-0.10332995598726202,-0.9264336135733452,-0.7409696843290233,0.9231329995662152,2
36,-1.3457843642065628,1.4461419941301883,-1.176759219619369,1.7583587497570234,1.1865689607623873,-1.3881463054368586,0
37,-0.4559252118613838,0.6230378768106568,-0.694602234227796,0.8325525956352366,-1.7759778525503584,-0.5830582042095835,0
38,-0.14870265675370864,-0.6125897286851318,1.587141014487242,-1.629320874748023,-0.5036584931386521,0.5010237147972993,1
39,-1.890294330832721,2.0094218080645248,-1.6043364892597416,0.39797229169791815,0.1090736962478552,-1.9312959610517453,0
40,0.30707060838650935,-0.3755993596084908,0.3699487436053659,-1.39479683010001,-0.1493894027826123,0.3553967968152728,0
41,-1.8087953662852754,1.7174634335193244,-1.0786893305235563,0.09753110029639542,0.1297389555388821,-1.6740672093967246,0
42,-0.24587527750093574,0.29422843966084866,-0.2817302135859574,-0.682242268328399,1.3342609899800677,-0.2790476620501636,1
43,-0.8144023448007269,0.9196330385031966,-0.8110478009294434,-0.4143790890739885,0.30411010864591786,-0.8777400572639595,2
44,-2.283464370908595,2.2684100568416703,-1.5846281826348687,-1.295118346683111,0.8548415893870674,-2.1983141333190193,0
45,0.34133044076397434,-0.45690503353233747,0.4988186283112461,1.7166560569936202,-0.3272306104465235,0.4284304656958716,1
46,-2.116464329788818,-0.28205351395112244,3.832653959988636,-2.0977290813334095,-0.35307167866441175,-0.0171975977240284,1
47,-1.4732667690434187,1.4835858125625143,-1.066920347786355,0.7506258208604173,0.33419705180331816,-1.4353009780443349,0
48,-0.873745165970419,1.0800415320101615,-1.0777893740571411,0.6294321204002893,-0.5748798050469539,-1.0208302712478425,0
49,-0.38732419773616245,-0.12593102894471425,0.8666111599059487,-1.1513810145942727,-1.1055799371192352,0.05981573851737332,1
50,-1.000215113091986,0.16216603046637013,1.1543928829304737,0.022270235389235046,-0.5699319202479904,-0.25845944146618755,1
51,-1.6510015452695228,0.30785642200317354,1.816171155658493,0.5631159420629565,0.1133836778455737,-0.46066603134455075,1
52,-0.8874806199803384,0.4535227273038549,0.33589807570700103,1.1276576667157936,-0.5398822238144482,-0.49166902688537645,1
53,-1.7631713147345343,0.22586980553786873,2.1683366746044275,-0.19302398393600312,-1.3134635669912769,-0.40477879300585584,1
54,-1.2128797817476258,-0.23362150308520724,2.356413411039589,-0.1108448766049654,0.9709918699998644,0.05113489229876689,1
55,-0.4040291053615246,-0.3617045861178038,1.416086825452632,-1.5828520871464882,1.6983785705990502,0.25755511512157825,2
56,-1.7400050457137577,0.3226250197648599,1.9181418257482523,0.06587849569283917,-0.13906886143758773,-0.4839515554911096,1
57,-1.4931656181563353,1.271053444277964,-0.5642772270391058,-0.29858781096546194,2.083034893942368,-1.2576394938485258,2
58,-2.952374223787781,3.3407890620662206,-2.955624977257546,2.532326573814736,-0.3832144391896656,-3.1878596556309473,0
59,-1.8973881512491202,1.9119138256184756,-1.37681135106383,-0.7382350391241976,-0.21927908124604656,-1.8495400516835883,0
60,1.232226980051127,-0.21261852668149162,-1.3936306655259285,1.0043396841233028,1.4841870784284943,0.3292877422298738,2
61,1.2647633265357183,-0.6536913553930406,-0.46231193756047895,0.5809074101349673,0.22406566640604472,0.7069287906294298,2
62,-2.0909522531594407,2.49013431446675,-2.3691462607399725,0.940257359329969,-0.8335842105526267,-2.3628709775147736,0
63,2.1449845694635234,-0.743641936765409,-1.5955127440834604,0.6676895117614917,-2.1916213752080593,0.8896793680712178,2
64,-2.021819567239565,2.215528026757993,-1.8633465384325514,-0.48369609398060875,0.31912689598687927,-2.121840713158937,0
65,-1.2139458337708386,0.238939593273937,1.307424809676307,2.9602287476802,-0.5736760508219955,-0.3493758138064194,1
